text,label
"ilgiden sevgiden asla sıkılmıyorum saatlerce sevgilimle konuşup ilgilenip onunla şakalaşabilirim hiç de bıkmam, susma haykır !",0
"“allahü teâlâya ve kıyâmet gününe îmân edenler, allahü teâlânın düşmanlarını sevmezler. o kâfirler ve münâfıklar, mü’minlerin anaları, babaları, oğulları, kardeşleri ve başka yakınları olsa da, bunları sevmezler. böyle olan mü’minleri cennete, koyacağım.” buyurdu (mücâdele-22).",0
"artık wp, instagram, facebook kullanmıyorum hesabım var ama inadına sadece alo naber, teknoloji köpekleri alayınızın aq",1
yeni bir bilgi istemiyorum beyniö böyle kalsın,0
"aslanlar gibi oyunculuk sergiliyor, o yüzden peşindeyiz izlediğin kadarıyla fikir sahibisin. bizi sadece güzellik tatlılık etkilemez, oyunculuk görmesek peşine düşmeyiz. şimdi o kabiliyetsiz olanlar düşünsün, çünkü kraliçe geldi, birilerinin o sahte pulları döküldü!",0
günaydın kanarya mutlu sabahlar iyi çalışmalar hadi okula ‍,0
üstadım 3.8970 yen satış gelirse parite nereye kadar sarkar sizce?,0
bunu bildigin halde yapmadigin sey kalmadi iyiki biliyorsun hee,0
gavat saydırmak için ölümü bile yazmış. sanki millet ölümsüzlüğü buldu avrupa'da,1
az sabret ferrarin gelsin onunla gidersin geç kalmazsın artık,0
öğle arasında yurda makineye çamaşır atmaya geldim. kim daha ev hanımı tartışmayalım,0
yirmi yedi geçe ocaktaki yemeği söndüreceğim unutmayalım unutturmayalım,0
"anneme göre kilo kaybı değil, kan kaybı yaşıyorum. her ne olursa sonucunu kansız olduğuma ve pekmez yememe bağlıyor. -anne bütün kemiklerim ağrıyor grip oluyorum sanırım -pekmez ye -akşama ne yemek yapsam? -pekmezli kabak tatlısı -babam vişne reçeli almış -tahinli pekmez alsaymış",0
"""yukarı tükürsen bıyık aşaģı tükürsen sakal"" lafını dibine kadar sindire sindire hissediyorum resmen..",0
"hayırlı cumalar karşim, huzur namazda.",0
allah svt halis hocayi bir an once aramiza donmesini temenni ederiz allah ailesine ve tum dostlarina sabir versin hocamiza bol bol dua edelim dua muminin en buyuk silahidir,0
eskiden vardı. özel harekatcilar alırdı. bazı ibneler özel harekatcilar kelle parası için çoban falan öldürüyor diye kara propoganda yapardı,1
erdogan arikan'i samimi ve cesur açıklamalarından dolayı kutlarim. temmuz ayında avrupaya veda edersen küçük takimsin bu kadar basit..,0
"son pişmanlık neye yarar, her şeyin bedeli var, buraya kadaarrr selamun aleyküm hayırlı cumalar",0
neyseki hep geçer not alıyorsunuz :),0
balkanlardan gelen soğuk hava dalgası artık yeter. havan kime.,0
erdoğan arıkan in sözlerinden sonra gsliler kupasını paylaşmaya başladı. ulan nerden ne duysak da kupamiz var diye ağlasak diye bekliyorlar hazirda.,1
"erdoğan arıkan sonuna kadar haklı, hadi avrupa'yı geçtik son yıllarda fb-gs derbisinde kavga ve gerginlikten başka ne görüyosunuz?spor basınının zorla şişirmeye çalıştığı sözde dev derbi.yarın görücez yine kavgaları, terim de özüne dönücek sakin ayaklarına yatıyorya bu ara.",0
sende buna ikinci kez sebep oluyorsun,0
peki avrupa kupası yarı finali nenen mi oynadı mk? niye yazmıyorsun?,1
"orta sınıf delinen burjuvadır, diyarbakırda burjuva var mı ? yok, bu orta sınıf falan değil, kürt hamiyetine sahip bir kitle var ve bu gözardı ediliyor",0
benim dışımdaki isimler hiç güzel değil :):):),0
peki benim de listemde olması izlicem,0
bebeğim senin de 15 mart dünya tüketiciler günü’n kutlu olsun çünkü ömrümü tükettin,0
"+ içlerinde sevgiyi çözen de olur çözemeyen de, yolculukta seni satan menfaatperestler de olur. işte o vakit o yolcuya görevin bitmiştir. ‍",0
video yu neden yayınlıyorsunuz? bir de reklamını yapmışsınız videosu var diye !!!!!!,0
->> twitterin kara kızı bir de seymen fm de vardı kara kız yanlış hatırlamıyorsam,0
sn.fakibaba bütçeyi bahane etmeden atama talebimizi bir an önce gerçekleştirin lütfen. koyuna danaya düveye var olan bütçe personel istihdami için de olmalıdır . mevcut personel projelere masa başında mı sahip çıkacak. sahada personel lazım,0
ya ne diyosun allah aşkına ne demeye çalışıyosun. ne yapmak maksadın ?,0
alan darlığından yüzlerce kitabımızdan sadece bir kısmını yerleştirebildik. bu güzel projemize destek veren bütün üyelerimize teşekkür ederiz. bu tür projelerimiz büyüyerek devam edecektir.,0
mavi nasıl oynamış bilgin var mı?,0
ecel gelmeden uyanmalı ibadetlerimize 4 elle sarsılmalıyız rabbim imanlı olarak ölmeyi nasip etsin amin,0
mesafeler hep engell değil mii,0
"tonsillalar enfekte, nihal yatak döşek yatmakta :( ""hasta olmam ki"" diyen ben...gene büyük konuştum gene! hastayım, mecalim yok! ama tweet atabiliyorum... nasıl ama?",0
en kötü gün bugünse bugün de beşiktaş,0
yine konuşalım sahurlara dek beni hasretli oruçlarda sensiz iftarlara mahkûm etme yâr,0
biraz önce kordonda elimde karanfille yürüyodum iki tane çocuk sende çiçek varmış olmasa biz vercektik falan dedi güzel güzel ben de onlara cevap vereyim derken önümde oynayan bebeyi ezdim. flört yine can aldı.,0
ölseydimde bugünleri görmeseydim dediğim günler oldu daha ne deyim,0
"2.5 saat yoğurma kabında yarım saat de tepside beklemesi gerekiyor, geceden yapıp buzdolabına da atabilirsin ama çok kabarmaz o zaman. bi de fırından çıkarınca çok sert oluyor, ıslak bir bezle güzelce sarınca kabuğu da yumuşuyor. hoş yine atlas için sert olur o kabuk :/",0
şeyyy bunu asfer için olanı var mı bu nee bundan istiyoruz sevgili yönetmenimiz,0
babamın trafik kurallarında bulduğu inanılmaz açık.. u dönüşü yasak tabelası olan yerden dönmemiz gerekiyordu ve babamdan o dahiyane fikir geldi ‘’ o zaman bizde v dönüşü yaparız’’ (v döndük),0
binmiyorsanız çekilin aq gerizekalı mısınız,1
körfez (ilçe) sekizli bir an evvel,0
guzel seyler olsun istiyorsan ben seni sikiyim,1
"çevrendeki insanlar susacağı, konuşacağı ve duracağı yeri bilmiyorlarsa, sen fazla adım atmışsındır onlara. biraz geri çekil.",0
allah bizleride imanlı dava sahibi bir vekile sahip olmuşuz buna da binlerce şükürler olsun rabbime,0
sen benim malesefim değil iyikim olursun.,0
bu hafta maçları izlemenize gerek yok. fenerbahçe 2-2 galatasaray başakşehir 1-2 beşiktaş,0
twitter'a ne zaman katıldığını hatırlıyor musun? ben hatırlıyorum!,0
"salonda “eski bir futbolcumuz” diye anons et, burda böyle bir şov yap :)) yemezler",0
murat hastalanmış:( geçmiş olsun ceylanım kesin nazar ettiler seni,0
bu aralar sıkca yediğim tripler - syntax eror - math eror,0
istediğiniz kadar şarkılar söyleyebilirsiniz binbir gecelerde istediğiniz her yerde herkese,0
fragman vermeyin tamam mı. sakın vermeyin! biz 1 fragmanla idare ederiz ama dizinin akıbetini bilemiyorum artık. diziyi bitirmeye çalıştığınızı bu kadar belli etmeyin ya cidden yeter. bölüm fotoğraflarını bile yeni bölümden 1 gün önce veriyorsun!,0
bu sefer almanya’ya gidecek gibiyim. 1 yürocudan kararan bilekliklerden alırım 3 yüroya,0
ya of :( bu dediğinin ne kadar önemli olduğunu anlatamam şu an :(,0
"yağlarınızı aldırıp sonra da zayıflamış numarası yapmayın nolursunuz. ben hangi basenin doğuştan güzel, hangi bacağınsa estetikli olduğunu anlıyorum, kaçmaz benden.",0
kardeşim hep gülüyoruz da aslında gülmüyoruz. mutluluktan ağlanıyor ya üzüntü de gülmeye vurduruluyormuş.,0
"ben özlüyorum galiba, kavuşamadıkça sana...",0
siz her kurdistan dediğinizde zavallı bir kürt çocuğu ölüyor. kandırıp tehdit edip dağlara sürdüğünüz insanların kanında boğulun inşallah. biz türkler kürtlere düşman hiç olmadık. tek düşmanımız sizin gibi hain teröristler. nitekim her birinizin sonu parçalanarak ölmek oluyor.,1
yine başkası üzülmesin diye kendimi üzüyorum .,0
sen gittin ve herkes ölmeye başladı,0
kalbimin etrafına ördüğüm duvarı güvendiğim 1-2 insan için yıkıyorum sanırım tüm sorun bu,0
"bunlar kürt soykırımı için her çeşit şerefsizliği, her çeşit kahpeliği, insan onuruna yakışmayan her şeyi yapacak karekterdeler...",1
ruh ikizliği de bir yere kadar tabi ten de önemli temas da önemli bu temaslarda kalbinin nasıl çarptığı çok önemli cağlarertuğrul ve denizbaysal yağızegemen hazançamkıran kaçınılmazson yağhaz,0
"( ) ""seni özledim diyorsam bil diye değil gel diye.""",0
uzay’a ilk giden canlı bir köpek’tir.,0
"önceden sadece sevginin her şeye yetebileceği sanırdım zamanla anladım ki, saygı ve anlayış çok daha ağır basıyor. karşınızdaki insanın size karşı anlayışı olmadığı sürece çözemeyeceğiniz bir çok şey var. saygı görmediğiniz sürece sevginizden ölsenizde ne işe yarar.",0
sınavda önümde ayağını sallayarak beni rahatsız eden kız tam puan almış o sınavdan. taktiğe bak taktiğee böyle böyle ortalama yapıyorsunuz siz demek!,0
fenerbahçe nin en büyük silahın bülent yıldırım olmasını düşünüyorum,0
"bugünkü maçta, ilk 60 dakika çok sıkıcı bir maç izleyeceğiz bence. defansı geride tutup, boşluk bırakmamayı amaçlayacaktır. ayrıca samet aybaba da rakibi yorup sonra üzerine gelmeye meyilli. le guen, bunu yemeyecektir. yusuf erdoğan süprizi bekliyorum.",0
ntvspor bugün kapanıyor be. ben küçükken kuzenler falan toplaşır ntvspor'da la liga izlerdik. real madrid - barcelona maçlarını burada sevmiştim. en son cnbc-e ve euronews türkçe kapandığında üzülmüştüm. güzel olan her şey gidiyor zaten. bize de vasat kalıyor.,0
ayrica sen gozumde baskayken.simdi bir hicsin ben sana karsi senin mutlu olman icin herseyi yaptim seda ya laf dedin eyvallah dedim bana ilk iftira altildi eyvallah dedim babama yalan soyledin eyvallah dedim abime yalan soyledin birbirimize girdik eyvallah dedim,1
"senin dunyan ile benim dunyam farkli , senin hayal gucun ve benim gerceklerim farkli noktalar. tecrubeden , bilgiden yararlan, fayda edin. ben ayni konumda olsam saygi duyar, bilgiden, tecrubeden , gormuslukten yararlanirdim.",0
ciftlik bank sahibi: sor bi niye yaptim sigirlar: niye yaptin ciftlik bank sahibi: inekleri sagmak.marifet defil.marifet baskalarini sagmak ıneklerin az kafasi calissa belki bu dolandirici diye sutlerini emanet etmezlerdi ama adam angustan anliyor,1
adi bir iş abi:( kısa süreli para kazanma hevesi. kapitalizme verilen bir taviz...,0
en çok neye darılıyorum! insanlar bi şey yapınca ben önemli değil olabilir diyorum ama benim bi şey yapmadığım halde insanlar senden bunu beklemezdik diyolar yaa;) demek ki bu hayatta herşeyi görmezden gelmiyceksin... ‍,0
çok içten dua ettim fener kazanacak buraya da yazıyorum,0
birden parlıyorsun evet fark ettim bak bunu,0
"kaos, kim, nefret, ihanet bunların hiçbiri onun için önemli değil onu asıl kumlarda oynamaya sürükleyen neden böylesine kibirli bir ruh halinin küçümsediği kişiler karşısında titanik gibi olmasından başka bir şey değil",0
256gb ayfon falan anca karşılar heralde. ama tüm tarmy toplansak anca alırız bi tane,0
2 küçük kız fotosu atana annemin ağzına verdiğim videoyu atacağım takip et mesaj atıyım,1
hiç mi yüzü yaralı kımse görmedınız amk doğa ustu varlık gıbi bakıyosunuz,1
kandırılmaya alışmış onca insanları toplayın uzundan kısaya doğru sol baş sabit dirsek temas aralıgı hizaya girsinler hepsini teptik edecem,0
torun mehter ister.bilo gemi ister.yobazlar şeriat ister. rte başkanlık ister. püskevit haini her şeye sen sebepsin sürünesin,1
"burada tek şey kaldı, sizin oynamanız!",0
eve temizlikçi geldiğinde ondan çok ben yoruluyorum amkdjdkd,1
herkes beni dinlesin bakın ne anlatıcam diyip hiç birşey anlatamayan insanları sabri sarıoğlu’na benzetiyorum .. kaleye kadar gidip topu uzaya göndermesiyle aynı..,0
o zaman yarın tek mac banko bjk,0
güne komik videolar izleyerek başladım şuan nasıl iyiyim bomba bombaaa,0
geçen ales’e kayıt yaptıracaktım. sınav ücreti 100 tl amk. kâr zarar analizine girip kendimin 100 tl etmediği sonucuna vardım.,0
hahhaahahha ay ben napmışım gerçekten özür dilerim senden de,0
yürü be kardeşim kim tutar sizi rabbim her daim muvaffak etsin seni ve ekibini,0
"yağmur çiseliyor korkarak, yavaş sesle. bir ihanet konuşması gibi...",0
haydi beşiktaşım şerefli şampiyonluklara dogru koş ve ez ezik takımları.,1
sen yaptın mı böyle bir şey ?,0
bugün anannem gideli tam 1 sene oldu. keşke burda olsaydın rüyada sarılmak istemiyorum artık. 17.03.2017,0
annanem bana patik göndermiş bugün hayatımın en güzel günü,0
bundan bir önceki pozisyonda bir tane attı ama tependen çok net,0
poster asmak zor iş abi az önce 200 poster arasından seçim yapıp 7 tanesini duvara astım 193 tanesi arkamdan ağlıyor,0
ne hissettigimi konuşmadan anlayacak insanlar lazım,0
ahmet çakar: “türkiye’de bakmayın beşiktaşı da katarlar işin içine ama türkiye’de bir tane derbi vardır. derbiler tektir. türkiye’de bu galatasaray-fenerbahçe veya fenerbahçe-galatasaray maçıdır.”,0
acıkcası fenerbahçe ile oynancak maçta kaybedilcek 3 puan bizi bitirmez fakat mucize olan bişeyi yapıp fenere koyarsak onlar biter o yüzden biz değil onların götü tutuşsun,1
bugün öğrendim; 2008 krizinden sonra ingiltere’de ticaret dürüstlüğü ofisi kurulmuş. son günlerde hayli gündem bulan zincir dolandırıcılığı şirketi vb. organizasyonların önüne geçecek kademeli emniyet subapları önemli. sosyal zeminin halis niyeti art kimselerce kül ediliyor...,0
galatasaraylı olmaktan daha güzel bişey varsa oda kadıköyde galatasaraylı olmaktır hepsi mal mal bakıyor,1
kendime kötü davranıyorum yüzümün mükemmel pürüzsüz olduğu bi zamanda 3 paket cips yiyerek,0
"peki, bu hanım âlimlerin derslerine katılan meşhur islam âlimleri var mıydı? imam şafi, imam ebu hanife, imam malik, hatib el-bağdadi, ibn âsakir, imam ahmed bin hanbel,imam buhari,imam ibni teymiyye, imam zehebi, imam suyuti ve benzeri birçok islam âliminin hanım hocaları vardı",0
bana bak birader anlaşıldı sen eğitimsiz bir yobazsın eğitim sektörüyle uzaktan yakından alakan yok. bir sosyal medya trolüsün ve işini kötü yapıyorsun.,1
". neyse gelelim kitaba.oklahamali bir ailenin gelişen teknolojiyle ve kapitalist düzenin insanlari köleleştirmesiyle birlikte kaliforniya'ya kadar uzanan yol hikayelerini ,bu uzun ve yorucu yolda başlarına gelenleri anlatıyor kitap.",0
normal de arkadaşlar yan yana oldukları zaman cips kola falan alır biz gidip bebe bisküvisi aldık ve yolun kenarına geçmiş yiyoruz xgxgc herkes bize bakıp duruyo xhcgcyj,0
bu maçı g a l a t a s a r a y alır inşallah amin,0
""" sevmek söz söylemek değil , bütün zor şartlara rağmen sahip çıkmaktır. kötü günde sarılmak , iyi günde güven vermektir..."" neşet ertaş",0
kupon yapacam ama yapamıyorum hesaba para yatırmadığım için offff aq,1
james ile alyssa gibiyim hayat umrumda değil borçlarım yokmuş okul yokmuş gibi davranıyorum sonra hepsi bana giriyor.,1
seni seviyorum hayatımın anlamı bu...,0
boyum çok uzun olsaydı da yolda yürürken önüme çıkanları ezseydim nefret ediyorum,0
ben baya burdayım artık haftaya bi ankaraya gidiyorum bir de derslerim oluyor konuşuruz bunu,0
"ben ve yenik yüreğim , yalnız mı kalacağız....",0
bi daha dünya derbisi diyen olursa ağzına kürekle vurun amk,1
artık o kadar alıştım ki her şeye gülüp geçiyorum,0
acıdım çocuğa ya gözü çıktı :d,0
üf ne çok yere yattınız galatasaraylılar yatarak sadece orospular kazanır,1
güleyim derken ölüyordum aalazöelxöeşxçdçxöexxçxşdöxçdçxx harika bi an ama şuan ölmediğim için sinirliyim,0
selo başkan seni asla başkan yapmayacağız,0
böyle derbinin amk sorsan dünya derbisi derler,1
"bu adama ""dinamik"" lafını öğreten muallimin anasını götünden sikeyim",1
sayende geçen hafta bitkisel hayattaydık bu haftada mal mal dolaşırız,0
çok aşık oldum hiç evlenmedim,0
anal yapıyorum* 24 yaşındayım* adım duygu* sınırsız ilişkli yapıyorum* arayın: 0126 507 44 77 retweetle <3,1
he gelin hanım geldiniz mi sizi makyaja alalım misafirleri karşılayalım,0
tarim il ve ilçe müdürlüklerinde personel eksikliğinden rutin işler bile aksıyor. personel istihdamı için daha neyi bekliyorsunuz. martta 10 bin atama istiyoruz.,0
şu tipten her yere eşit hizmet lafımı bekliyorsunuz.!!?,1
evet ciddi ciddi oturdum kutlamayanlari yazdim az da degil 30 kisi falan var kutlamasini bekledigim ve kutlamayan size yalnızca pessss diyorum,0
"zaman her şeyin ilacıdır derler, yara ne kadar derindeyse tekrar bir bütün olmak o kadar zorlaşır",0
